ElementGlobalId,IfcClass,ElementName,PropertySet,PropertyName,DataType
1gW$dr5u590gCcZGG3AF3X,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:729532,Mechanical,System Abbreviation,str
2PY_k_9jPADhoS4eYctZC5,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:624347,Mechanical,System Abbreviation,str
3t7zDbkZn2keDvQhH_ZnNt,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:718679,Mechanical,System Abbreviation,str
0xRvsonrf2sAjqECooHOTx,IfcFlowFitting,M_Round Takeoff:Standard:Standard:714953,Mechanical,System Abbreviation,str
0VJlJ2Z_b2jh$B10grq_Cl,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:642501,Mechanical,System Abbreviation,str
3Xz4QBoKnDyhOmF73ZDgYe,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:727853,Mechanical,System Abbreviation,str
3R7vfnWVP1sAO5n1HY8oLX,IfcFlowFitting,M_Round Takeoff:Standard:Standard:607688,Mechanical,System Abbreviation,str
15uZAUeUv0ShrxXNlJxaDJ,IfcFlowFitting,M_Round Takeoff:Standard:Standard:639220,Mechanical,System Abbreviation,str
16UZHkrbbBER8X7gBpYJrp,IfcFlowFitting,M_Round Takeoff:Standard:Standard:592560,Mechanical,System Abbreviation,str
0rcx3NRlHCjxDJbhLB_pxM,IfcFlowFitting,M_Rectangular Endcap:Standard:Standard:622924,Mechanical,System Abbreviation,str
0xRvsonrf2sAjqECooHOWi,IfcFlowFitting,M_Round Takeoff:Standard:Standard:714654,Mechanical,System Abbreviation,str
2PY_k_9jPADhoS4eYctZ9R,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:624517,Mechanical,System Abbreviation,str
2W0XEqd_PDsPFiSACxmBEc,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:602172,Mechanical,System Abbreviation,str
3_T5bNv6XAJPJSfD_AzAh3,IfcFlowFitting,M_Round Takeoff:Standard:Standard:631447,Mechanical,System Abbreviation,str
0xRvsonrf2sAjqECooHOR$,IfcFlowFitting,M_Round Takeoff:Standard:Standard:715085,Mechanical,System Abbreviation,str
0vNeZbf_jCjBvuG5o4ihWb,IfcFlowFitting,M_Rectangular Endcap:Standard:Standard:620397,Mechanical,System Abbreviation,str
0xRvsonrf2sAjqECooHOQC,IfcFlowFitting,M_Round Takeoff:Standard:Standard:715070,Mechanical,System Abbreviation,str
29zlrModn8QxZ4$c6kbM5Q,IfcFlowFitting,M_Rectangular Endcap:Standard:Standard:576553,Mechanical,System Abbreviation,str
1o9xg7659EAwIy114fX_jr,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:597162,Mechanical,System Abbreviation,str
35XeZ$id57SwwoNzWGXqn7,IfcFlowFitting,M_Round Takeoff:Standard:Standard:637791,Mechanical,System Abbreviation,str
3AmG2Hn4HB1OeFV1EZv7Ei,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:645290,Mechanical,System Abbreviation,str
3qZnpD2c15qvsmjTSS$FpK,IfcFlowFitting,M_Round Takeoff:Standard:Standard:590597,Mechanical,System Abbreviation,str
2uLsSqMUn7Quewr1qsVRBm,IfcFlowFitting,M_Round Takeoff:Standard:Standard:636783,Mechanical,System Abbreviation,str
2Y3VevX_X0qh8KQkL229ME,IfcFlowFitting,M_Round Takeoff:Standard:Standard:612660,Mechanical,System Abbreviation,str
2BvSTJeZT91hJ39lAkGi77,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:624942,Mechanical,System Abbreviation,str
1nnMo_AKzCgPoNKZdxVA0u,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:720875,Mechanical,System Abbreviation,str
270CRfYljClP3lAwmpBQeE,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:612913,Mechanical,System Abbreviation,str
3QEcR9eXrD3h9oSa2GYLu1,IfcFlowFitting,M_Round Takeoff:Standard:Standard:603901,Mechanical,System Abbreviation,str
3qZnpD2c15qvsmjTSS$Fuo,IfcFlowFitting,M_Round Takeoff:Standard:Standard:590307,Mechanical,System Abbreviation,str
0xRvsonrf2sAjqECooHOVE,IfcFlowFitting,M_Round Takeoff:Standard:Standard:714876,Mechanical,System Abbreviation,str
3t7zDbkZn2keDvQhH_Znxm,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:719952,Mechanical,System Abbreviation,str
0sRgNlVwn0AvLCBk95r$Pr,IfcFlowFitting,M_Round Takeoff:Standard:Standard:633216,Mechanical,System Abbreviation,str
0sRgNlVwn0AvLCBk95r$O2,IfcFlowFitting,M_Round Takeoff:Standard:Standard:633335,Mechanical,System Abbreviation,str
0sRgNlVwn0AvLCBk95r$Qx,IfcFlowFitting,M_Round Takeoff:Standard:Standard:633166,Mechanical,System Abbreviation,str
106Rkf8yT8nhDn8quV40_z,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:599719,Mechanical,System Abbreviation,str
2jgIc0Qiv6mgnxn7VATTgQ,IfcFlowFitting,M_Round Takeoff:Standard:Standard:609269,Mechanical,System Abbreviation,str
23z4C8XmPFJfvM1VkVYjnS,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:716973,Mechanical,System Abbreviation,str
1xQxjqdub1F9Zkcf7hNaZR,IfcFlowFitting,M_Round Takeoff:Standard:Standard:587270,Mechanical,System Abbreviation,str
1SoE5vbMX9Ffr5DDUaTjZZ,IfcFlowFitting,M_Round Takeoff:Standard:Standard:605146,Mechanical,System Abbreviation,str
2Y3VevX_X0qh8KQkL229NC,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:612726,Mechanical,System Abbreviation,str
0IGipjjlvDxvBIBwCEG5L4,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:600340,Mechanical,System Abbreviation,str
3t7zDbkZn2keDvQhH_Znwg,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:719882,Mechanical,System Abbreviation,str
2Y3VevX_X0qh8KQkL229K6,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:612796,Mechanical,System Abbreviation,str
2dvOhhm4X0cB3xrC6gdXNY,IfcFlowFitting,M_Round Takeoff:Standard:Standard:638051,Mechanical,System Abbreviation,str
3AmG2Hn4HB1OeFV1EZv7Ew,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:645308,Mechanical,System Abbreviation,str
23z4C8XmPFJfvM1VkVYjyG,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:717793,Mechanical,System Abbreviation,str
32K4MmAXfD$9t1_ByHsQEm,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:595286,Mechanical,System Abbreviation,str
106Rkf8yT8nhDn8quV40u3,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:599833,Mechanical,System Abbreviation,str
16UZHkrbbBER8X7gBpYJvR,IfcFlowFitting,M_Round Takeoff:Standard:Standard:592280,Mechanical,System Abbreviation,str
23z4C8XmPFJfvM1VkVYjf8,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:718521,Mechanical,System Abbreviation,str
33M4KP4XT5PA3MgKq$trM7,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:601536,Mechanical,System Abbreviation,str
20zDumhCHBwBcFLOC5A4bv,IfcFlowFitting,M_Round Takeoff:Standard:Standard:637125,Mechanical,System Abbreviation,str
16UZHkrbbBER8X7gBpYJuR,IfcFlowFitting,M_Round Takeoff:Standard:Standard:592344,Mechanical,System Abbreviation,str
1wfdcWmo15UvE7ac1GxPJP,IfcFlowFitting,M_Round Takeoff:Standard:Standard:637908,Mechanical,System Abbreviation,str
2W0XEqd_PDsPFiSACxmB8u,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:602530,Mechanical,System Abbreviation,str
0sRgNlVwn0AvLCBk95r$QP,IfcFlowFitting,M_Round Takeoff:Standard:Standard:633196,Mechanical,System Abbreviation,str
1o9xg7659EAwIy114fX_do,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:597549,Mechanical,System Abbreviation,str
1_al5DaEX3mhyXw6WHitCa,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:642888,Mechanical,System Abbreviation,str
1Npt9ChiL6ch3rF8xsgbAX,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:641935,Mechanical,System Abbreviation,str
2jgIc0Qiv6mgnxn7VATTgn,IfcFlowFitting,M_Round Takeoff:Standard:Standard:609246,Mechanical,System Abbreviation,str
2XNdKJ1v5Blv3TumHCF6rP,IfcFlowFitting,M_Round Takeoff:Standard:Standard:632293,Mechanical,System Abbreviation,str
3R7vfnWVP1sAO5n1HY8oOO,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:607921,Mechanical,System Abbreviation,str
1i8VmiVhTBJfZn39qjfOwz,IfcFlowFitting,M_Round Takeoff:Standard:Standard:613682,Mechanical,System Abbreviation,str
0xRvsonrf2sAjqECooHOS6,IfcFlowFitting,M_Round Takeoff:Standard:Standard:714932,Mechanical,System Abbreviation,str
1G$vhmQXn2Jvv399dvK$2L,IfcFlowFitting,M_Round Takeoff:Standard:Standard:612260,Mechanical,System Abbreviation,str
2uLsSqMUn7Quewr1qsVRqx,IfcFlowFitting,M_Round Takeoff:Standard:Standard:637092,Mechanical,System Abbreviation,str
1gW$dr5u590gCcZGG3AF7c,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:729275,Mechanical,System Abbreviation,str
2eGk8b7S9EYgiKcuDXjV5W,IfcFlowFitting,M_Round Takeoff:Standard:Standard:594649,Mechanical,System Abbreviation,str
3R7vfnWVP1sAO5n1HY8oOz,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:607892,Mechanical,System Abbreviation,str
3AmG2Hn4HB1OeFV1EZv7A1,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:645511,Mechanical,System Abbreviation,str
0rcx3NRlHCjxDJbhLB_pwq,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:622894,Mechanical,System Abbreviation,str
3N0jYBzwL4wx$15TeRgFry,IfcFlowFitting,M_Round Takeoff:Standard:Standard:619238,Mechanical,System Abbreviation,str
0Uk_0$329EPPWa7jxMy2Jk,IfcFlowFitting,M_Round Takeoff:Standard:Standard:610444,Mechanical,System Abbreviation,str
23z4C8XmPFJfvM1VkVYjap,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:718274,Mechanical,System Abbreviation,str
32K4MmAXfD$9t1_ByHsQ8A,IfcFlowFitting,M_Round Takeoff:Standard:Standard:595180,Mechanical,System Abbreviation,str
3547Jr3Fv4nhhHWHMCoXci,IfcFlowFitting,M_Round Takeoff:Standard:Standard:633526,Mechanical,System Abbreviation,str
23z4C8XmPFJfvM1VkVYjaT,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:718316,Mechanical,System Abbreviation,str
3FD25pQh93iwhuv3DUYigE,IfcFlowFitting,M_Round Takeoff:Standard:Standard:588997,Mechanical,System Abbreviation,str
1dCXlR8ejAR8SMGy_A9nZ9,IfcFlowFitting,M_Round Takeoff:Standard:Standard:591830,Mechanical,System Abbreviation,str
3KfLR2xmTAA97Sm$xS1ZT7,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:606465,Mechanical,System Abbreviation,str
28YHm_uEPF$w9_7O_8K27y,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:723270,Mechanical,System Abbreviation,str
2PY_k_9jPADhoS4eYctZAu,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:624486,Mechanical,System Abbreviation,str
23z4C8XmPFJfvM1VkVYjWp,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:718018,Mechanical,System Abbreviation,str
1xQxjqdub1F9Zkcf7hNaj1,IfcFlowFitting,M_Round Takeoff:Standard:Standard:587164,Mechanical,System Abbreviation,str
3R7vfnWVP1sAO5n1HY8oPu,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:607953,Mechanical,System Abbreviation,str
3t7zDbkZn2keDvQhH_Znc1,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:719649,Mechanical,System Abbreviation,str
2K9v5OXDb8k8DU0QJkagaf,IfcFlowFitting,M_Round Takeoff:Standard:Standard:623861,Mechanical,System Abbreviation,str
2uLsSqMUn7Quewr1qsVRF4,IfcFlowFitting,M_Round Takeoff:Standard:Standard:636507,Mechanical,System Abbreviation,str
1o9xg7659EAwIy114fX_i6,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:597209,Mechanical,System Abbreviation,str
3a2ZesuUv1LByxghdI8Vt4,IfcFlowFitting,M_Round Takeoff:Standard:Standard:576870,Mechanical,System Abbreviation,str
106Rkf8yT8nhDn8quV40rm,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:599146,Mechanical,System Abbreviation,str
1dCXlR8ejAR8SMGy_A9nhl,IfcFlowFitting,M_Round Takeoff:Standard:Standard:591344,Mechanical,System Abbreviation,str
28xeChsZH65xL8RpHsRPJk,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:645831,Mechanical,System Abbreviation,str
1VueUwnQjBMhnvJE48l1K9,IfcFlowFitting,M_Round Takeoff:Standard:Standard:631220,Mechanical,System Abbreviation,str
0qWBJGWWnEafrxFae40ce1,IfcFlowFitting,M_Round Takeoff:Standard:Standard:594761,Mechanical,System Abbreviation,str
23z4C8XmPFJfvM1VkVYjg3,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:718450,Mechanical,System Abbreviation,str
3t7zDbkZn2keDvQhH_ZnhM,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:718966,Mechanical,System Abbreviation,str
2PY_k_9jPADhoS4eYctZAk,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:624496,Mechanical,System Abbreviation,str
3N0jYBzwL4wx$15TeRgFrD,IfcFlowFitting,M_Round Takeoff:Standard:Standard:619223,Mechanical,System Abbreviation,str
1_al5DaEX3mhyXw6WHitBx,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:642711,Mechanical,System Abbreviation,str
3qZnpD2c15qvsmjTSS$Frc,IfcFlowFitting,M_Round Takeoff:Standard:Standard:590519,Mechanical,System Abbreviation,str
0U5Ew4sirE$O2S1s$sifrD,IfcFlowFitting,M_Round Takeoff:Standard:Standard:577619,Mechanical,System Abbreviation,str
1g9OLuC_bCgfhiDAcxyp4Y,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:587934,Mechanical,System Abbreviation,str
1SoE5vbMX9Ffr5DDUaTjXp,IfcFlowFitting,M_Round Takeoff:Standard:Standard:605002,Mechanical,System Abbreviation,str
2PY_k_9jPADhoS4eYctZ8P,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:624583,Mechanical,System Abbreviation,str
3547Jr3Fv4nhhHWHMCoXcy,IfcFlowFitting,M_Round Takeoff:Standard:Standard:633510,Mechanical,System Abbreviation,str
2eGk8b7S9EYgiKcuDXjUnJ,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:593898,Mechanical,System Abbreviation,str
0IGipjjlvDxvBIBwCEG5Iy,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:600300,Mechanical,System Abbreviation,str
327Nxi0Ef7nOVNqV7vBRW0,IfcFlowFitting,M_Round Takeoff:Standard:Standard:621814,Mechanical,System Abbreviation,str
3Xrq1Ptmj3PvyFm$JMrtns,IfcFlowFitting,M_Round Takeoff:Standard:Standard:608982,Mechanical,System Abbreviation,str
3t7zDbkZn2keDvQhH_Znfj,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:719053,Mechanical,System Abbreviation,str
3AmG2Hn4HB1OeFV1EZv79m,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:645494,Mechanical,System Abbreviation,str
0xRvsonrf2sAjqECooHOXG,IfcFlowFitting,M_Round Takeoff:Standard:Standard:714722,Mechanical,System Abbreviation,str
3R7vfnWVP1sAO5n1HY8oNC,IfcFlowFitting,M_Round Takeoff:Standard:Standard:607589,Mechanical,System Abbreviation,str
3H7QHoW7P1Tfsfo7uGKMht,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:626099,Mechanical,System Abbreviation,str
1nnMo_AKzCgPoNKZdxVLku,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:722027,Mechanical,System Abbreviation,str
3H7QHoW7P1Tfsfo7uGKMsm,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:625396,Mechanical,System Abbreviation,str
3547Jr3Fv4nhhHWHMCoXbo,IfcFlowFitting,M_Round Takeoff:Standard:Standard:633448,Mechanical,System Abbreviation,str
3qZnpD2c15qvsmjTSS$Fr9,IfcFlowFitting,M_Round Takeoff:Standard:Standard:590488,Mechanical,System Abbreviation,str
3kD1gFmCrBdPaUKrQLRM90,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:724656,Mechanical,System Abbreviation,str
3t7zDbkZn2keDvQhH_Znci,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:719628,Mechanical,System Abbreviation,str
33M4KP4XT5PA3MgKq$trK4,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:601411,Mechanical,System Abbreviation,str
32K4MmAXfD$9t1_ByHsQ91,IfcFlowFitting,M_Rectangular Endcap:Standard:Standard:595111,Mechanical,System Abbreviation,str
3KfLR2xmTAA97Sm$xS1ZTK,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:606482,Mechanical,System Abbreviation,str
1dCXlR8ejAR8SMGy_A9nSK,IfcFlowFitting,M_Round Takeoff:Standard:Standard:591883,Mechanical,System Abbreviation,str
1G$vhmQXn2Jvv399dvK$21,IfcFlowFitting,M_Round Takeoff:Standard:Standard:612272,Mechanical,System Abbreviation,str
3H7QHoW7P1Tfsfo7uGKMhG,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:626068,Mechanical,System Abbreviation,str
2tiCOef6X4xBs8_cxK$f6q,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:580298,Mechanical,System Abbreviation,str
106Rkf8yT8nhDn8quV40zc,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:599676,Mechanical,System Abbreviation,str
16UZHkrbbBER8X7gBpYJua,IfcFlowFitting,M_Round Takeoff:Standard:Standard:592359,Mechanical,System Abbreviation,str
327Nxi0Ef7nOVNqV7vBRWh,IfcFlowFitting,M_Round Takeoff:Standard:Standard:621789,Mechanical,System Abbreviation,str
1nnMo_AKzCgPoNKZdxVLxy,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:721199,Mechanical,System Abbreviation,str
3kD1gFmCrBdPaUKrQLRMS9,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:723961,Mechanical,System Abbreviation,str
32K4MmAXfD$9t1_ByHsQ9a,IfcFlowFitting,M_Round Takeoff:Standard:Standard:595074,Mechanical,System Abbreviation,str
3AmG2Hn4HB1OeFV1EZv79X,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:645479,Mechanical,System Abbreviation,str
05i9lTwsj4PAorrUMbjpZH,IfcFlowFitting,M_Round Takeoff:Standard:Standard:715341,Mechanical,System Abbreviation,str
2uLsSqMUn7Quewr1qsVR8R,IfcFlowFitting,M_Round Takeoff:Standard:Standard:636804,Mechanical,System Abbreviation,str
0sRgNlVwn0AvLCBk95r$OI,IfcFlowFitting,M_Round Takeoff:Standard:Standard:633319,Mechanical,System Abbreviation,str
0xRvsonrf2sAjqECooHOOL,IfcFlowFitting,M_Round Takeoff:Standard:Standard:715175,Mechanical,System Abbreviation,str
3547Jr3Fv4nhhHWHMCoXaq,IfcFlowFitting,M_Rectangular Endcap:Standard:Standard:633390,Mechanical,System Abbreviation,str
0xRvsonrf2sAjqECooHOW2,IfcFlowFitting,M_Round Takeoff:Standard:Standard:714672,Mechanical,System Abbreviation,str
3KfLR2xmTAA97Sm$xS1ZGJ,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:606805,Mechanical,System Abbreviation,str
3Xrq1Ptmj3PvyFm$JMrtn4,IfcFlowFitting,M_Round Takeoff:Standard:Standard:608996,Mechanical,System Abbreviation,str
23z4C8XmPFJfvM1VkVYjgC,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:718461,Mechanical,System Abbreviation,str
2eGk8b7S9EYgiKcuDXjV4z,IfcFlowFitting,M_Round Endcap:Standard:Standard:594564,Mechanical,System Abbreviation,str
2Y3VevX_X0qh8KQkL229KC,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:612790,Mechanical,System Abbreviation,str
0xRvsonrf2sAjqECooHORk,IfcFlowFitting,M_Round Takeoff:Standard:Standard:715100,Mechanical,System Abbreviation,str
2eGk8b7S9EYgiKcuDXjUm5,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:593852,Mechanical,System Abbreviation,str
1dF7LdRnr4QfzF9Nkd9f56,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:716664,Mechanical,System Abbreviation,str
0xRvsonrf2sAjqECooHOZ1,IfcFlowFitting,M_Round Takeoff:Standard:Standard:714611,Mechanical,System Abbreviation,str
0KW0HXo21AexnuTlk1fk6s,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:643282,Mechanical,System Abbreviation,str
28YHm_uEPF$w9_7O_8K2zt,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:722893,Mechanical,System Abbreviation,str
0V20ONpdL1jQaqL277GHqx,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:629069,Mechanical,System Abbreviation,str
0wzIuvhS5FcvYR2qwUq54L,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:627043,Mechanical,System Abbreviation,str
15uZAUeUv0ShrxXNlJxa88,IfcFlowFitting,M_Round Takeoff:Standard:Standard:639407,Mechanical,System Abbreviation,str
1i8VmiVhTBJfZn39qjfOxB,IfcFlowFitting,M_Round Takeoff:Standard:Standard:613700,Mechanical,System Abbreviation,str
106Rkf8yT8nhDn8quV40mz,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:599335,Mechanical,System Abbreviation,str
0Y7ffgm51ChP1MHnHpBZ9s,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:606986,Mechanical,System Abbreviation,str
15jSW43751mw34rLydrgC0,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:723465,Mechanical,System Abbreviation,str
327Nxi0Ef7nOVNqV7vBRXQ,IfcFlowFitting,M_Round Takeoff:Standard:Standard:621740,Mechanical,System Abbreviation,str
2W0XEqd_PDsPFiSACxmBF3,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:602201,Mechanical,System Abbreviation,str
0rcx3NRlHCjxDJbhLB_pv3,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:623065,Mechanical,System Abbreviation,str
3QEcR9eXrD3h9oSa2GYLu_,IfcFlowFitting,M_Rectangular Endcap:Standard:Standard:603842,Mechanical,System Abbreviation,str
2BvSTJeZT91hJ39lAkGi6y,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:624981,Mechanical,System Abbreviation,str
0MHK9TBrLF1fYBwR70GZvW,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:582876,Mechanical,System Abbreviation,str
2tiCOef6X4xBs8_cxK$foc,IfcFlowFitting,M_Rectangular Endcap:Standard:Standard:579544,Mechanical,System Abbreviation,str
23z4C8XmPFJfvM1VkVYjfY,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:718483,Mechanical,System Abbreviation,str
3QEcR9eXrD3h9oSa2GYLuh,IfcFlowFitting,M_Round Takeoff:Standard:Standard:603863,Mechanical,System Abbreviation,str
2dvOhhm4X0cB3xrC6gdXL_,IfcFlowFitting,M_Round Takeoff:Standard:Standard:638207,Mechanical,System Abbreviation,str
2uLsSqMUn7Quewr1qsVR8D,IfcFlowFitting,M_Rectangular Endcap:Standard:Standard:636818,Mechanical,System Abbreviation,str
23z4C8XmPFJfvM1VkVYjfv,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:718472,Mechanical,System Abbreviation,str
3R7vfnWVP1sAO5n1HY8oV4,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:608109,Mechanical,System Abbreviation,str
3547Jr3Fv4nhhHWHMCoXdC,IfcFlowFitting,M_Round Takeoff:Standard:Standard:633558,Mechanical,System Abbreviation,str
1SoE5vbMX9Ffr5DDUaTjXc,IfcFlowFitting,M_Round Takeoff:Standard:Standard:605023,Mechanical,System Abbreviation,str
3rgppDncnDT8QcOwr0I0mj,IfcFlowFitting,M_Round Takeoff:Standard:Standard:605659,Mechanical,System Abbreviation,str
1SoE5vbMX9Ffr5DDUaTjZo,IfcFlowFitting,M_Round Takeoff:Standard:Standard:605131,Mechanical,System Abbreviation,str
15jSW43751mw34rLydrgF_,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:723703,Mechanical,System Abbreviation,str
0sRgNlVwn0AvLCBk95r$P6,IfcFlowFitting,M_Round Takeoff:Standard:Standard:633267,Mechanical,System Abbreviation,str
3a2ZesuUv1LByxghdI8VrM,IfcFlowFitting,M_Round Takeoff:Standard:Standard:577012,Mechanical,System Abbreviation,str
1_al5DaEX3mhyXw6WHitDp,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:642847,Mechanical,System Abbreviation,str
106Rkf8yT8nhDn8quV40_a,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:599742,Mechanical,System Abbreviation,str
0U5Ew4sirE$O2S1s$siftk,IfcFlowFitting,M_Rectangular Endcap:Standard:Standard:577776,Mechanical,System Abbreviation,str
0xRvsonrf2sAjqECooHOV$,IfcFlowFitting,M_Round Takeoff:Standard:Standard:714829,Mechanical,System Abbreviation,str
2jgIc0Qiv6mgnxn7VATTrs,IfcFlowFitting,M_Round Takeoff:Standard:Standard:609305,Mechanical,System Abbreviation,str
1Bt2bbQ3vCRRncVtkgKpC6,IfcFlowFitting,M_Round Takeoff:Standard:Standard:582446,Mechanical,System Abbreviation,str
3AmG2Hn4HB1OeFV1EZv74V,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:645657,Mechanical,System Abbreviation,str
0uBb5eWpXENhgCHv_vTMLa,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:609768,Mechanical,System Abbreviation,str
23z4C8XmPFJfvM1VkVYjbG,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:718241,Mechanical,System Abbreviation,str
0xRvsonrf2sAjqECooHORU,IfcFlowFitting,M_Round Takeoff:Standard:Standard:715116,Mechanical,System Abbreviation,str
